Home Team:,FAN,27,,,,,,,,,,,,,,,,,,,,,,,,,
Away Team:,PP,13,,,,,,,,,,,,,,,,,,,,,,,,,
4,PP,Screen Pass,Cover 3,FALSE,2,5,30,10,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
5,PP,Draw,Cover 3,FALSE,1,10,40,0,FALSE,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
6,PP,Play Action,Cover 0 Bullets,FALSE,2,9,41,19,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
7,PP,Draw,Cover 0 Bullets,FALSE,1,10,60,0,FALSE,4,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
8,PP,Draw,Cover 0 Bullets,FALSE,2,6,64,0,FALSE,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
9,PP,Play Action,Cover 0 Bullets,FALSE,3,4,66,8,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
10,PP,Screen Pass,Cover 0 Bullets,FALSE,1,10,74,7,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
11,PP,Draw,Cover 1 Mike Dog,FALSE,2,3,81,0,FALSE,19,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
12,PP,Field Goal,,FALSE,0,0,85,0,FALSE,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
13,PP,Kickoff,,TRUE,0,0,0,0,FALSE,0,65,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
14,FAN,Play Action,Cover 3,FALSE,1,10,25,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Offense: False Start,-5,TRUE
15,FAN,Option,Cover 3,FALSE,1,15,20,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
16,FAN,Option,Cover 3,FALSE,2,15,20,0,FALSE,16,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
17,FAN,Flood,Cover 3,FALSE,1,10,36,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
18,FAN,Power,Cover 2,FALSE,2,10,36,0,FALSE,5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
19,FAN,Play Action,Cover 2,FALSE,3,5,41,-1,FALSE,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
20,FAN,Punt,,FALSE,4,6,40,0,FALSE,0,0,50,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
21,PP,Draw,Cover 3,FALSE,1,10,33,0,FALSE,5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
22,PP,Slants,Cover 0 Bullets,FALSE,2,5,38,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
23,PP,Play Action,Cover 3,FALSE,3,5,38,7,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
24,PP,Streaks,Cover 2,FALSE,1,10,45,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Defense: Pass Interference,15,TRUE
25,PP,Draw,Hulk,FALSE,1,10,60,0,FALSE,4,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
26,PP,Power,Hulk,FALSE,2,6,64,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
27,PP,Play Action,Cover 1 Mike Dog,FALSE,3,6,64,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
28,PP,Field Goal,,FALSE,4,6,64,0,FALSE,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
29,PP,Kickoff,,TRUE,0,0,0,0,FALSE,0,60,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
30,FAN,Flood,Cover 2,FALSE,1,10,23,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
31,FAN,Option,Cover 1 Mike Dog,FALSE,2,10,23,0,FALSE,12,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
32,FAN,Flood,Cover 3,FALSE,1,10,35,8,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
33,FAN,Option,Cover 1 Mike Dog,FALSE,2,2,43,0,FALSE,-6,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
34,FAN,Draw,Cover 3,FALSE,3,8,37,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
35,FAN,Punt,,FALSE,4,8,37,0,FALSE,0,0,50,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Halftime:,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Third Quarter:,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FAN,Kickoff,,TRUE,0,0,0,0,FALSE,0,65,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
2,PP,Power,Cover 1 Mike Dog,FALSE,1,10,25,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Offense: False Start,-5,TRUE
3,PP,Blast,Cover 1 Mike Dog,FALSE,1,15,20,0,FALSE,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
4,PP,Power,Hulk,FALSE,2,14,21,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Offense: False Start,-5,TRUE
5,PP,Draw,Cover 0 Bullets,FALSE,2,19,16,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
6,PP,Blast,Cover 1 Mike Dog,FALSE,3,19,16,0,FALSE,5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
7,PP,Punt,,FALSE,4,14,21,0,FALSE,0,0,45,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
8,FAN,Play Action,Cover 2,FALSE,1,10,48,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
9,FAN,Power,Cover 2,FALSE,2,10,48,0,FALSE,5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
10,FAN,Option,Cover 2,FALSE,3,5,53,0,FALSE,7,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
11,FAN,Power,Cover 2,FALSE,1,10,60,0,FALSE,6,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
12,FAN,Option,Cover 3,FALSE,2,4,66,0,FALSE,22,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
13,FAN,Option,Cover 2,FALSE,1,10,88,0,FALSE,9,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
14,FAN,Play Action,Cover 3,FALSE,2,1,97,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
15,FAN,Flood,Cover 3,FALSE,3,1,97,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
16,FAN,Field Goal,,FALSE,4,1,97,0,FALSE,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
17,FAN,Kickoff,,TRUE,0,0,0,0,FALSE,0,60,0,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
18,PP,Power,Cover 3,FALSE,1,10,17,0,FALSE,6,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Offense: Holding,-10,TRUE
19,PP,Streaks,Cover 0 Bullets,FALSE,1,20,7,24,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,0,FALSE
20,PP,Screen Pass,Cover 1 Mike Dog,FALSE,1,10,31,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
21,PP,Streaks,Hulk,FALSE,2,10,31,23,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
22,PP,Slants,Cover 0 Bullets,FALSE,1,10,54,-2,FALSE,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
23,PP,Sweep,Cover 3,FALSE,2,12,52,0,FALSE,20,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
24,PP,Blast,Cover 0 Bullets,FALSE,1,10,72,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Offense: Unnecessary Roughness,-15,TRUE
25,PP,Draw,Cover 0 Bullets,FALSE,2,25,57,0,FALSE,11,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
26,PP,Power,Cover 1 Mike Dog,FALSE,3,14,68,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
27,PP,Field Goal,,FALSE,4,14,68,0,FALSE,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
28,PP,Kickoff,,TRUE,0,0,0,0,FALSE,0,65,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
29,FAN,Power,Cover 3,FALSE,1,10,25,0,FALSE,3,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
30,FAN,Option,Cover 3,FALSE,2,7,28,0,FALSE,8,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
31,FAN,Option,Cover 2,FALSE,1,10,36,0,FALSE,8,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
32,FAN,Option,Cover 3,FALSE,2,2,44,0,FALSE,23,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
33,FAN,Play Action,Cover 3,FALSE,1,10,67,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
34,FAN,Option,Cover 3,FALSE,2,10,67,0,FALSE,19,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
35,FAN,Draw,Cover 2,FALSE,1,10,86,0,FALSE,-2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Defense: Holding,5,TRUE
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fourth Quarter:,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,FAN,Draw,Cover 3,FALSE,1,10,91,0,FALSE,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
2,FAN,Flood,Cover 2,FALSE,2,8,93,7,FALSE,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
3,FAN,Field Goal,,FALSE,0,0,85,0,FALSE,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
4,FAN,Kickoff,,TRUE,0,0,0,0,FALSE,0,65,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
5,PP,Scissors,Cover 2,FALSE,1,10,25,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Offense: Illegal Formation,-5,TRUE
6,PP,Slants,Cover 1 Mike Dog,FALSE,1,15,20,6,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
7,PP,Blast,Cover 3,FALSE,2,9,26,0,FALSE,3,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
8,PP,Screen Pass,Cover 1 Mike Dog,FALSE,3,6,29,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
9,PP,Punt,,FALSE,4,6,29,0,FALSE,0,0,55,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
10,FAN,Option,Cover 3,FALSE,1,10,23,0,FALSE,17,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Offense: Unnecessary Roughness,-15,TRUE
11,FAN,Flood,Cover 1 Mike Dog,FALSE,2,25,8,19,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
12,FAN,Flood,Cover 3,FALSE,3,6,27,15,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
13,FAN,Option,Cover 2,FALSE,1,10,42,0,FALSE,15,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
14,FAN,Draw,Cover 3,FALSE,1,10,57,0,FALSE,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,Defense: Encroachment,5,TRUE
15,FAN,Flood,Cover 3,FALSE,1,5,62,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
16,FAN,Play Action,Cover 3,FALSE,2,5,62,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
17,FAN,Draw,Cover 2,FALSE,3,5,62,0,FALSE,19,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
18,FAN,Flood,Cover 3,FALSE,1,10,81,11,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
19,FAN,Draw,Cover 1 Mike Dog,FALSE,1,10,92,0,FALSE,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
20,FAN,Field Goal,,FALSE,0,0,85,0,FALSE,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
21,FAN,Kickoff,,TRUE,0,0,0,0,FALSE,0,65,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
22,PP,Power,Cover 0 Bullets,FALSE,1,10,25,0,FALSE,9,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
23,PP,Play Action,Cover 1 Mike Dog,FALSE,2,1,34,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
24,PP,Play Action,Hulk,FALSE,3,1,34,0,TRUE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,0,FALSE
