Home Team:,NWK,10,2-3
Away Team:,DED,6,3-2
 
Stadium:,The Stairwell,Newark NJ
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
16,DED,Power,Cover 1 Mike Dog,False,1,10,20,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,DED,Scissors,Cover 2,False,2,5,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,DED,Draw,Cover 2,False,3,5,25,0,False,23,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,DED,Draw,Cover 3,False,1,10,48,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,DED,Draw,Cover 2,False,2,1,57,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,DED,Scissors,Cover 2,False,3,1,57,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,DED,Punt,,False,4,1,57,0,False,0,0,43,20,False,False,False,False,False,False,False,False,False,,False,,0,False
23,NWK,Sweep,Cover 2,False,1,10,20,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,NWK,Screen Pass,Cover 3,False,2,10,20,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,NWK,Play Action,Cover 2,False,3,10,20,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,NWK,Punt,,False,4,10,20,0,False,0,0,65,8,False,False,False,False,False,False,False,False,False,,False,,0,False
27,DED,Draw,Cover 3,False,1,10,23,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,DED,Blast,Cover 3,False,2,10,23,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,DED,Draw,Cover 2,False,3,5,28,0,False,0,0,0,0,False,False,False,False,False,True,False,False,False,,False,,0,False
30,DED,Punt,,False,4,5,28,0,False,0,0,60,0,False,False,False,False,False,True,True,False,False,,False,,0,False
31,NWK,Power,Cover 2,False,1,10,88,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,NWK,Scissors,Cover 2,False,1,10,99,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,NWK,Max Protect,Hulk,False,2,10,99,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,NWK,Slants,Cover 3,False,3,10,99,1,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
35,NWK,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
