Home Team:,DED,23,2-1
Away Team:,MIN,0,1-2
 
Stadium:,Bob Marley Memorial Stadium,Denver CO
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
14,MIN,Play Action,Cover 3,False,2,50,-15,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,MIN,Play Action,Cover 3,False,3,50,-15,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,MIN,Punt,,False,4,50,-15,0,False,0,0,50,7,False,False,False,False,False,False,False,False,False,,False,,0,False
17,DED,Play Action,Cover 2,False,1,10,72,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,DED,Draw,Cover 1 Mike Dog,False,2,10,72,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,DED,Draw,Cover 3,False,1,10,82,0,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
20,DED,Draw,Cover 3,False,2,10,82,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,DED,Power,Cover 3,False,3,7,85,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,DED,Field Goal,,False,4,3,89,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
23,DED,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
24,MIN,Play Action,Cover 1 Mike Dog,False,1,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,MIN,Play Action,Cover 2,False,2,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,MIN,Play Action,Cover 2,False,3,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,MIN,Punt,,False,4,10,25,0,False,0,0,50,5,False,False,False,False,False,False,False,False,False,,False,,0,False
28,DED,Play Action,Cover 2,False,1,10,30,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,DED,Scissors,Cover 3,False,2,10,30,20,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,DED,Draw,Cover 3,False,1,10,50,0,False,-4,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
31,DED,Draw,Cover 3,False,2,14,46,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,DED,Scissors,Cover 3,False,3,12,48,17,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,DED,Scissors,Cover 3,False,1,10,65,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: False Start,-5,True
34,DED,Draw,Hulk,False,1,15,60,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,DED,Streaks,Cover 4,False,2,11,64,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Illegal Use of Hands,5,True
 
Fourth Quarter:
1,DED,Draw,Cover 3,False,1,10,69,0,False,1,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
2,DED,Play Action,Cover 2,False,2,9,70,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,DED,Draw,Cover 1 Mike Dog,False,3,9,70,0,False,18,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Unnecessary Roughness,-15,True
4,DED,Punt,,False,4,24,55,0,False,0,0,45,20,False,False,False,False,False,False,False,False,False,,False,,0,False
5,MIN,Play Action,Cover 1 Mike Dog,False,1,10,20,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,MIN,Play Action,Cover 1 Mike Dog,False,2,10,20,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Unnecessary Roughness,-15,True
7,MIN,Play Action,Cover 1 Mike Dog,False,3,25,5,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,MIN,Punt,,False,4,25,5,0,False,0,0,60,5,False,False,False,False,False,False,False,False,False,,False,,0,False
9,DED,Power,Cover 1 Mike Dog,False,1,10,40,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
10,DED,Power,Cover 3,False,1,10,50,0,False,-3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,DED,Draw,Cover 1 Mike Dog,False,2,13,47,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,DED,Power,Cover 3,False,3,4,56,0,False,13,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,DED,Power,Cover 4,False,1,10,69,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,DED,Scissors,Cover 2,False,2,3,76,16,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,DED,Play Action,Cover 2,False,1,10,92,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,DED,Draw,Cover 2,False,2,10,92,0,False,8,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
17,DED,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
18,DED,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
19,MIN,Play Action,Cover 2,False,1,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,MIN,Play Action,Cover 2,False,2,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Pass Interference,15,True
21,MIN,Play Action,Cover 2,False,1,10,12,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,MIN,Play Action,Cover 3,False,2,10,12,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,MIN,Play Action,Hulk,False,3,10,12,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,MIN,Punt,,False,4,10,12,0,False,0,0,65,47,False,False,False,False,False,False,False,False,False,,False,,0,False
25,DED,Power,Cover 0 Bullets,False,1,10,70,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,DED,Play Action,Cover 2,False,2,3,77,0,True,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
27,DED,Scissors,Cover 1 Mike Dog,False,3,3,77,-3,True,0,0,0,0,False,False,False,False,True,False,True,False,False,,False,,0,False
28,MIN,Play Action,Cover 4,False,1,10,26,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,MIN,Play Action,Cover 3,False,2,10,26,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,MIN,Play Action,Cover 0 Bullets,False,3,10,26,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,MIN,Punt,,False,4,10,26,0,False,0,0,65,0,False,False,False,False,False,True,False,False,False,,False,,0,False
32,DED,Scissors,Hulk,False,1,10,9,11,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,DED,Scissors,Cover 1 Mike Dog,False,1,10,20,3,True,0,0,0,0,False,False,False,False,True,False,True,False,False,,False,,0,False
34,MIN,Play Action,Cover 2,False,1,10,77,-5,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,True,Defense: Offsides,5,True
35,MIN,Play Action,Cover 2,False,1,5,82,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
