Home Team:,SS,35,3-1
Away Team:,MCS,9,2-2
 
Stadium:,The Tank,Seattle WA
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
17,SS,Sweep,Cover 1 Mike Dog,False,2,10,53,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,SS,Power,Cover 2,False,1,10,64,0,False,0,0,0,0,False,False,False,False,False,True,True,False,False,,False,,0,False
19,MCS,Play Action,Cover 0 Bullets,False,1,10,36,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Face Mask,15,True
20,MCS,Draw,Cover 3,False,1,10,51,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,MCS,Blast,Cover 3,False,2,10,51,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,MCS,Play Action,Cover 1 Mike Dog,False,3,8,53,-6,False,0,0,0,0,True,False,False,False,False,False,False,True,False,,False,,0,False
23,MCS,Punt,,False,4,14,47,0,False,0,0,50,8,False,False,False,False,False,False,False,False,False,,False,,0,False
24,SS,Slants,Cover 3,False,1,10,11,16,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,SS,Sweep,Cover 1 Mike Dog,False,1,10,27,0,False,16,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,SS,Power,Cover 2,False,1,10,43,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,SS,Play Action,Cover 3,False,2,6,47,15,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,SS,Flood,Cover 4,False,1,10,62,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,SS,Option,Cover 3,False,2,10,62,0,False,12,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,SS,Sweep,Cover 3,False,1,10,74,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,SS,Flood,Cover 3,False,2,10,74,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,SS,Scissors,Cover 0 Bullets,False,3,2,82,18,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
33,SS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
34,SS,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
35,MCS,Blast,Cover 2,False,1,10,25,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Second Quarter:
1,MCS,Power,Cover 0 Bullets,False,2,8,27,0,False,-6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
2,MCS,Screen Pass,Cover 3,False,3,14,21,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,MCS,Punt,,False,4,14,21,0,False,0,0,50,13,False,False,False,False,False,False,False,False,False,,False,,0,False
4,SS,Power,Cover 3,False,1,10,42,0,False,20,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,SS,Sweep,Cover 2,False,1,10,62,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,SS,Sweep,Cover 0 Bullets,False,2,1,71,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
7,SS,Flood,Cover 0 Bullets,False,3,1,71,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,True
8,SS,Play Action,Cover 3,False,1,10,76,11,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,SS,Power,Cover 0 Bullets,False,1,10,87,0,False,11,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
10,SS,Draw,Cover 0 Bullets,False,1,10,98,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,SS,Sweep,Hulk,False,2,10,98,0,False,2,0,0,0,False,False,True,False,False,False,False,False,True,,False,,0,False
12,SS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
13,SS,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
14,MCS,Option,Cover 3,False,1,10,25,0,False,12,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,MCS,Power,Cover 3,False,1,10,37,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,MCS,Streaks,Cover 0 Bullets,False,2,4,43,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,MCS,Sweep,Cover 3,False,3,4,43,0,False,16,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,MCS,Sweep,Cover 0 Bullets,False,1,10,59,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,MCS,Scissors,Cover 2,False,2,7,62,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,MCS,Draw,Cover 3,False,3,7,62,0,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
21,MCS,Field Goal,,False,4,7,62,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
22,MCS,Kickoff,,True,0,0,0,0,False,0,60,0,20,False,False,False,False,False,False,False,False,False,,False,,0,False
23,SS,Power,Cover 3,False,1,10,25,0,False,35,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,SS,Scissors,Cover 3,False,1,10,60,24,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,SS,Slants,Cover 0 Bullets,False,1,10,84,14,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,SS,Flood,Cover 0 Bullets,False,1,10,98,2,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
27,SS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
28,SS,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
29,MCS,Option,Cover 1 Mike Dog,False,1,10,25,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,MCS,Option,Cover 0 Bullets,False,1,10,35,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,MCS,Screen Pass,Cover 3,False,2,10,35,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
32,MCS,Flood,Hulk,False,2,20,25,11,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,MCS,Option,Cover 0 Bullets,False,3,9,36,0,False,14,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,MCS,Power,Cover 1 Mike Dog,False,1,10,50,0,False,12,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,MCS,Draw,Cover 0 Bullets,False,1,10,62,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Halftime:
 
Third Quarter:
1,SS,Kickoff,,True,0,0,0,0,False,0,60,0,26,False,False,False,False,False,False,False,False,False,,False,,0,False
2,MCS,Sweep,Cover 0 Bullets,False,1,10,31,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,MCS,Power,Cover 3,False,2,10,31,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,MCS,Power,Cover 3,False,1,10,42,0,False,15,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,MCS,Play Action,Hulk,False,1,10,57,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,MCS,Play Action,Cover 3,False,2,10,57,-1,True,0,0,0,0,False,False,False,False,True,False,False,False,False,,True,Defense: Illegal Use of Hands,5,True
7,MCS,Blast,Cover 0 Bullets,False,1,10,62,0,False,-4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,MCS,Blast,Cover 0 Bullets,False,2,14,58,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,MCS,Draw,Cover 0 Bullets,False,3,4,68,0,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
10,MCS,Field Goal,,False,4,4,68,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
11,MCS,Kickoff,,True,0,0,0,0,False,0,45,0,21,False,False,False,False,False,False,False,False,False,,False,,0,False
12,SS,Slants,Cover 3,False,1,10,41,2,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,SS,Streaks,Cover 2,False,2,8,43,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Illegal Formation,-5,True
14,SS,Draw,Cover 3,False,2,13,38,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,SS,Power,Cover 0 Bullets,False,3,8,43,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,SS,Power,Cover 1 Mike Dog,False,1,10,51,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,SS,Flood,Cover 0 Bullets,False,2,7,54,16,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,SS,Slants,Cover 2,False,1,10,70,-6,True,0,0,0,0,False,False,False,False,True,False,True,False,False,,False,,0,False
19,MCS,Power,Cover 1 Mike Dog,False,1,10,36,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,MCS,Sweep,Cover 1 Mike Dog,False,2,8,38,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,MCS,Power,Cover 0 Bullets,False,3,8,38,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,MCS,Punt,,False,4,8,38,0,False,0,0,45,0,False,False,False,False,False,True,True,False,False,,False,,0,False
23,SS,Power,Cover 3,False,1,10,83,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,SS,Option,Cover 0 Bullets,False,2,3,90,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,SS,Flood,Cover 3,False,3,3,90,6,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,SS,Flood,Cover 3,False,1,10,96,-1,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
27,SS,Draw,Cover 1 Mike Dog,False,2,11,95,0,False,5,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
28,SS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
29,SS,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
30,MCS,Power,Cover 3,False,1,10,25,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,MCS,Blast,Cover 0 Bullets,False,2,10,25,0,False,4,0,0,0,False,False,False,False,False,False,False,False,True,,False,,0,False
32,MCS,Power,Cover 0 Bullets,False,3,6,29,0,False,-5,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,True
33,MCS,Power,Cover 2,False,1,10,34,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,MCS,Flood,Cover 0 Bullets,False,2,10,34,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,MCS,Blast,Cover 2,False,3,2,42,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Fourth Quarter:
1,MCS,Option,Cover 2,False,1,10,44,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Face Mask,15,True
2,MCS,Scissors,Cover 0 Bullets,False,1,10,59,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,MCS,Draw,Cover 0 Bullets,False,2,10,59,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,MCS,Option,Cover 3,False,3,7,62,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,MCS,Sweep,Cover 0 Bullets,False,1,10,70,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,MCS,Power,Cover 3,False,2,6,74,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: False Start,-5,True
7,MCS,Flood,Cover 0 Bullets,False,2,11,69,-4,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
8,MCS,Option,Cover 3,False,3,15,65,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,MCS,Field Goal,,False,4,7,73,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
10,MCS,Kickoff,,True,0,0,0,0,False,0,60,0,19,False,False,False,False,False,False,False,False,False,,False,,0,False
11,SS,Power,Cover 1 Mike Dog,False,1,10,24,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,SS,Screen Pass,Cover 3,False,2,4,30,20,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,SS,Flood,Cover 1 Mike Dog,False,1,10,50,-8,True,0,0,0,0,False,False,False,False,True,False,True,False,False,,False,,0,False
14,MCS,Power,Cover 3,False,1,10,58,0,False,12,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,MCS,Option,Cover 0 Bullets,False,1,10,70,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,MCS,Draw,Cover 3,False,2,3,77,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,MCS,Option,Cover 0 Bullets,False,3,3,77,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,MCS,Field Goal,,False,4,3,77,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,SS,Draw,Cover 3,False,1,10,30,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,SS,Sweep,Cover 1 Mike Dog,False,2,1,39,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,SS,Max Protect,Cover 3,False,1,10,50,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,SS,Power,Cover 3,False,2,10,50,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Offsides,5,True
23,SS,Draw,Cover 1 Mike Dog,False,2,5,55,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,SS,Play Action,Cover 1 Mike Dog,False,1,10,65,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,SS,Screen Pass,Cover 2,False,2,10,65,17,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
26,SS,Max Protect,Cover 1 Mike Dog,False,1,10,82,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,SS,Power,Cover 1 Mike Dog,False,1,10,95,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,SS,Power,Cover 0 Bullets,False,2,10,95,0,False,5,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
29,SS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
30,SS,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
31,MCS,Power,Cover 3,False,1,10,25,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,MCS,Option,Cover 3,False,2,10,25,0,False,19,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,MCS,Option,Cover 0 Bullets,False,1,10,44,0,False,24,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,MCS,Draw,Cover 0 Bullets,False,1,10,68,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,MCS,Blast,Cover 0 Bullets,False,2,8,70,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
