Home Team:,MCS,38,8-1,Miami,Coke Snorters
Away Team:,SLC,19,4-5,Salt Lake City,Seagulls
 
Stadium:,Drug Den,Miami FL
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
18,SLC,Screen Pass,Cover 1 Mike Dog,False,3,10,46,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,SLC,Punt,,False,4,10,46,0,False,0,0,54,20,False,False,False,False,False,False,False,False,False,,False,,0,False
20,MCS,Flood,Cover 0 Bullets,False,1,10,20,25,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,MCS,Streaks,Cover 2,False,1,10,45,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,MCS,Scissors,Cover 2,False,2,10,45,15,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
23,MCS,Option,Cover 0 Bullets,False,1,10,60,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,MCS,Play Action,Cover 0 Bullets,False,1,10,70,10,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,MCS,Play Action,Cover 1 Mike Dog,False,1,10,80,16,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,MCS,Power,Cover 3,False,1,10,96,0,False,4,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
27,MCS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
28,MCS,Kickoff,,True,0,0,0,0,False,0,55,0,26,False,False,False,False,False,False,False,False,False,,False,,0,False
29,SLC,Power,Cover 3,False,1,10,36,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,SLC,Draw,Cover 2,False,2,3,43,0,False,0,0,0,0,False,False,False,False,False,True,True,False,False,,False,,0,False
31,MCS,Flood,Cover 0 Bullets,False,1,10,57,7,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,MCS,Slants,Hulk,False,2,3,64,16,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,MCS,Screen Pass,Cover 0 Bullets,False,1,10,80,20,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
34,MCS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
35,MCS,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Second Quarter:
1,SLC,Blast,Cover 2,False,1,10,25,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
2,SLC,Slants,Cover 3,False,2,8,27,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,SLC,Blast,Cover 2,False,1,10,36,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,SLC,Blast,Cover 0 Bullets,False,2,7,39,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,SLC,Flood,Cover 3,False,3,7,39,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,SLC,Power,Cover 0 Bullets,False,1,10,47,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,True
7,SLC,Sweep,Cover 1 Mike Dog,False,1,10,52,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Offsides,5,False
8,SLC,Slants,Cover 0 Bullets,False,1,10,62,4,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,SLC,Blast,Cover 3,False,2,6,66,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
10,SLC,Power,Cover 0 Bullets,False,3,1,71,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,SLC,Field Goal,,False,4,1,71,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
12,SLC,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
13,MCS,Flood,Cover 1 Mike Dog,False,1,10,25,17,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,MCS,Scissors,Cover 3,False,1,10,42,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,MCS,Screen Pass,Cover 0 Bullets,False,2,10,42,16,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,MCS,Screen Pass,Cover 1 Mike Dog,False,1,10,58,10,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,MCS,Flood,Cover 1 Mike Dog,False,1,10,68,-1,True,0,0,0,0,False,False,False,False,True,False,True,False,False,,False,,0,False
18,SLC,Sweep,Cover 1 Mike Dog,False,1,10,33,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,SLC,Draw,Cover 0 Bullets,False,2,10,33,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,SLC,Power,Cover 0 Bullets,False,3,9,34,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,SLC,Punt,,False,4,9,34,0,False,0,0,50,0,False,False,False,False,False,True,True,False,False,,False,,0,False
22,MCS,Play Action,Cover 1 Mike Dog,False,1,10,84,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,MCS,Sweep,Cover 0 Bullets,False,2,10,84,0,False,7,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
24,MCS,Screen Pass,Cover 1 Mike Dog,False,3,3,91,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,MCS,Field Goal,,False,4,3,91,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
26,MCS,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
27,SLC,Scissors,Cover 2,False,1,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,True,,False,,0,False
28,SLC,Draw,Cover 2,False,2,10,25,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,SLC,Power,Cover 0 Bullets,False,1,10,35,0,False,14,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,SLC,Blast,Cover 0 Bullets,False,1,10,49,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,SLC,Blast,Cover 3,False,2,9,50,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,SLC,Blast,Cover 0 Bullets,False,3,5,54,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,SLC,Flood,Cover 3,False,1,10,59,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,SLC,Blast,Cover 0 Bullets,False,2,10,59,0,False,13,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,SLC,Blast,Cover 2,False,1,10,72,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Halftime:
 
Third Quarter:
1,SLC,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
2,MCS,Flood,Cover 3,False,1,10,25,5,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,False
3,MCS,Slants,Cover 3,False,2,5,30,4,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Pass Interference,15,True
4,MCS,Screen Pass,Cover 1 Mike Dog,False,1,10,15,24,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,MCS,Option,Cover 3,False,1,10,39,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,MCS,Flood,Cover 1 Mike Dog,False,1,10,49,6,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
7,MCS,Scissors,Hulk,False,2,4,55,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,MCS,Flood,Cover 0 Bullets,False,1,10,64,16,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,MCS,Screen Pass,Cover 1 Mike Dog,False,1,10,80,10,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
10,MCS,Scissors,Cover 2,False,1,10,90,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,MCS,Scissors,Cover 2,False,2,10,90,37,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Delay of Game,-5,True
12,MCS,Scissors,Cover 0 Bullets,False,2,15,85,6,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,MCS,Scissors,Cover 0 Bullets,False,3,9,91,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,MCS,Field Goal,,False,4,9,91,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,SLC,Scissors,Cover 2,False,1,10,16,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Pass Interference,-10,True
16,SLC,Power,Cover 0 Bullets,False,2,20,6,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,SLC,Sweep,Cover 3,False,3,17,9,0,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
18,SLC,Punt,,False,4,17,9,0,False,0,0,50,9,False,False,False,False,False,False,False,False,False,,False,,0,False
19,MCS,Play Action,Cover 3,False,1,10,50,21,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,MCS,Flood,Cover 1 Mike Dog,False,1,10,71,10,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,MCS,Scissors,Cover 1 Mike Dog,False,1,10,81,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,MCS,Scissors,Cover 0 Bullets,False,2,10,81,10,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,MCS,Play Action,Hulk,False,1,10,91,9,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,True,Defense: Holding,5,False
24,MCS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
25,MCS,Kickoff,,True,0,0,0,0,False,0,50,0,74,False,False,False,False,False,False,False,False,False,,False,,0,False
26,SLC,Slants,Hulk,False,1,10,89,11,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
27,SLC,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,SLC,Kickoff,,True,0,0,0,0,False,0,60,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
29,MCS,Sweep,Cover 1 Mike Dog,False,1,10,30,0,False,16,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,MCS,Flood,Cover 0 Bullets,False,1,10,46,17,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,MCS,Scissors,Cover 1 Mike Dog,False,1,10,63,10,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,MCS,Power,Cover 1 Mike Dog,False,1,10,73,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,MCS,Scissors,Cover 3,False,2,6,77,15,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,MCS,Draw,Cover 3,False,1,10,92,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,MCS,Draw,Cover 1 Mike Dog,False,2,10,92,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Fourth Quarter:
1,MCS,Flood,Cover 0 Bullets,False,3,10,92,8,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
2,MCS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
3,MCS,Kickoff,,True,0,0,0,0,False,0,60,0,26,False,False,False,False,False,False,False,False,False,,False,,0,False
4,SLC,Blast,Cover 0 Bullets,False,1,10,31,0,False,-5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,SLC,Power,Hulk,False,2,15,26,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,SLC,Flood,Cover 0 Bullets,False,3,11,30,12,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
7,SLC,Sweep,Cover 3,False,1,10,42,0,False,54,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,SLC,Sweep,Cover 2,False,1,10,96,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
9,SLC,Blast,Cover 1 Mike Dog,False,1,20,86,0,False,15,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Unnecessary Roughness,-15,True
10,SLC,Sweep,Cover 1 Mike Dog,False,2,35,71,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: False Start,-5,True
11,SLC,Draw,Cover 1 Mike Dog,False,2,40,66,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,SLC,Sweep,Cover 2,False,3,29,77,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,SLC,Field Goal,,False,4,22,84,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
14,SLC,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
15,MCS,Scissors,Cover 3,False,1,10,25,18,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,MCS,Flood,Hulk,False,1,10,43,8,True,0,0,0,0,False,False,False,False,True,False,True,False,False,,False,,0,False
17,SLC,Blast,Cover 3,False,1,10,49,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,SLC,Sweep,Cover 2,False,2,7,52,0,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
19,SLC,Draw,Cover 2,False,3,7,52,0,False,15,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,SLC,Power,Cover 0 Bullets,False,1,10,67,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,SLC,Flood,Cover 1 Mike Dog,False,2,10,67,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Face Mask,15,True
22,SLC,Draw,Cover 2,False,1,10,82,0,False,12,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,SLC,Screen Pass,Cover 4,False,1,10,94,6,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
24,SLC,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
25,SLC,Kickoff,,True,0,0,0,0,False,0,60,0,32,False,False,False,False,False,False,False,False,False,,False,,0,False
26,MCS,Option,Cover 2,False,1,10,37,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,MCS,Flood,Hulk,False,2,1,46,7,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,MCS,Streaks,Cover 1 Mike Dog,False,1,10,53,23,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,MCS,Power,Cover 0 Bullets,False,1,10,76,0,False,-3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,MCS,Option,Cover 1 Mike Dog,False,2,13,73,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,MCS,Slants,Cover 0 Bullets,False,3,6,80,5,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
32,MCS,Field Goal,,False,4,1,85,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,SLC,Flood,Cover 3,False,1,10,22,11,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,SLC,Sweep,Cover 3,False,1,10,33,0,False,12,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Unnecessary Roughness,15,True
35,SLC,Blast,Cover 0 Bullets,False,1,10,48,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
