Home Team:,DCS,41
Away Team:,NWK,20
 
Stadium:,Wiry Bets Stadium,Washington DC
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
21,DCS,Power,Cover 2,False,1,10,60,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,DCS,Power,Cover 1 Mike Dog,False,2,10,60,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,DCS,Screen Pass,Cover 0 Bullets,False,3,1,69,11,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,DCS,Streaks,Cover 2,False,1,10,80,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,DCS,Option,Cover 2,False,2,10,80,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,DCS,Sweep,Cover 0 Bullets,False,3,3,87,0,False,-5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,DCS,Field Goal,,False,4,8,82,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
28,DCS,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
29,NWK,Play Action,Hulk,False,1,10,25,-1,True,0,0,0,0,False,False,False,False,True,False,True,False,False,,False,,0,False
30,DCS,Option,Cover 2,False,1,10,76,0,False,23,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,DCS,Slants,Cover 2,False,1,10,99,1,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
32,DCS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
33,DCS,Kickoff,,True,0,0,0,0,False,0,55,0,14,False,False,False,False,False,False,False,False,False,,False,,0,False
34,NWK,Draw,Cover 4,False,1,10,24,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,False
35,NWK,Flood,Cover 2,False,2,1,33,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Second Quarter:
1,NWK,Slants,Cover 2,False,3,1,33,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
2,NWK,Punt,,False,4,1,33,0,False,0,0,45,17,False,False,False,False,False,False,False,False,False,,False,,0,False
3,DCS,Slants,Cover 0 Bullets,False,1,10,39,6,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,DCS,Slants,Cover 2,False,2,4,45,6,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,DCS,Draw,Cover 1 Mike Dog,False,1,10,51,0,False,-6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,DCS,Screen Pass,Cover 3,False,2,16,45,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
7,DCS,Draw,Cover 3,False,3,7,54,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,DCS,Punt,,False,4,4,57,0,False,0,0,43,20,False,False,False,False,False,False,False,False,False,,False,,0,False
9,NWK,Streaks,Cover 3,False,1,10,20,41,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: False Start,-5,True
10,NWK,Sweep,Cover 3,False,1,15,15,0,False,-1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,NWK,Max Protect,Cover 3,False,2,16,14,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,NWK,Sweep,Cover 1 Mike Dog,False,3,7,23,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,NWK,Punt,,False,4,7,23,0,False,0,0,65,11,False,False,False,False,False,False,False,False,False,,False,,0,False
14,DCS,Play Action,Cover 1 Mike Dog,False,1,10,23,-6,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
15,DCS,Draw,Cover 2,False,2,16,17,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,DCS,Flood,Cover 3,False,3,9,24,10,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,DCS,Screen Pass,Cover 3,False,1,10,34,15,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,DCS,Flood,Cover 3,False,1,10,49,-3,False,0,0,0,0,True,False,False,False,False,False,False,True,False,,False,,0,False
19,DCS,Screen Pass,Cover 2,False,2,13,46,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,DCS,Power,Cover 3,False,1,10,59,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,DCS,Sweep,Cover 2,False,2,7,62,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,DCS,Slants,Cover 2,False,1,10,72,4,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,DCS,Power,Cover 3,False,2,6,76,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,DCS,Screen Pass,Cover 2,False,3,2,80,16,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,DCS,Sweep,Cover 3,False,1,10,96,0,False,4,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
26,DCS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
27,DCS,Kickoff,,True,0,0,0,0,False,0,60,0,27,False,False,False,False,False,False,False,False,False,,False,,0,False
28,NWK,Draw,Cover 3,False,1,10,32,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Illegal Use of Hands,5,True
29,NWK,Option,Hulk,False,1,10,37,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,NWK,Slants,Cover 1 Mike Dog,False,2,10,37,7,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,NWK,Screen Pass,Cover 2,False,3,3,44,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: False Start,-5,True
32,NWK,Play Action,Cover 3,False,3,8,39,15,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,NWK,Slants,Cover 0 Bullets,False,1,10,54,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,NWK,Play Action,Cover 2,False,1,10,67,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,NWK,Slants,Cover 0 Bullets,False,2,10,67,11,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Halftime:
 
Third Quarter:
1,NWK,Kickoff,,True,0,0,0,0,False,0,60,0,26,False,False,False,False,False,False,False,False,False,,False,,0,False
2,DCS,Streaks,Cover 1 Mike Dog,False,1,10,31,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,DCS,Screen Pass,Cover 1 Mike Dog,False,2,10,31,18,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,DCS,Draw,Cover 3,False,1,10,49,0,False,1,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
5,DCS,Option,Cover 1 Mike Dog,False,2,9,50,0,False,16,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,DCS,Sweep,Cover 3,False,1,10,66,0,False,-5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
7,DCS,Play Action,Cover 2,False,2,15,61,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,DCS,Scissors,Cover 3,False,3,7,69,12,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,DCS,Screen Pass,Cover 1 Mike Dog,False,1,10,81,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
10,DCS,Slants,Cover 3,False,2,10,81,19,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
11,DCS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
12,DCS,Kickoff,,True,0,0,0,0,False,0,60,0,33,False,False,False,False,False,False,False,False,False,,False,,0,False
13,NWK,Streaks,Cover 2,False,1,10,38,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,NWK,Max Protect,Cover 0 Bullets,False,2,10,38,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Illegal Formation,-5,True
15,NWK,Sweep,Cover 3,False,2,15,33,0,False,15,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
16,NWK,Slants,Cover 2,False,1,10,48,7,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
17,NWK,Max Protect,Cover 1 Mike Dog,False,2,3,55,16,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,NWK,Play Action,Cover 4,False,1,10,71,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,NWK,Option,Cover 1 Mike Dog,False,2,10,71,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,True
20,NWK,Scissors,Cover 1 Mike Dog,False,1,10,76,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,NWK,Play Action,Cover 2,False,2,10,76,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,NWK,Slants,Cover 2,False,3,10,76,2,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,NWK,Field Goal,,False,4,8,78,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
24,NWK,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
25,DCS,Scissors,Cover 2,False,1,10,25,17,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,DCS,Screen Pass,Cover 3,False,1,10,42,58,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
27,DCS,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
28,DCS,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
29,NWK,Streaks,Cover 2,False,1,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,NWK,Option,Cover 2,False,2,10,25,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Illegal Use of Hands,5,True
31,NWK,Sweep,Cover 4,False,1,10,30,0,False,12,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,NWK,Option,Cover 3,False,1,10,42,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,NWK,Play Action,Cover 2,False,2,3,49,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,NWK,Draw,Cover 1 Mike Dog,False,3,3,49,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,NWK,Punt,,False,4,3,49,0,False,0,0,50,0,False,False,False,False,False,True,False,False,False,,False,,0,False
 
Fourth Quarter:
1,DCS,Option,Cover 3,False,1,10,1,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
2,DCS,Flood,Cover 1 Mike Dog,False,2,10,1,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,DCS,Play Action,Cover 2,False,3,2,9,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Delay of Game,-5,True
4,DCS,Sweep,Cover 3,False,3,7,4,0,False,-5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,DCS,Punt,,False,4,12,-1,0,False,0,0,50,12,False,False,False,False,False,False,False,False,False,,False,,0,False
6,NWK,Draw,Cover 0 Bullets,False,1,10,63,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Delay of Game,-5,True
7,NWK,Play Action,Cover 3,False,1,15,58,15,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,NWK,Draw,Cover 0 Bullets,False,1,10,73,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,NWK,Flood,Hulk,False,2,10,73,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Illegal Use of Hands,5,False
10,NWK,Draw,Cover 0 Bullets,False,1,10,86,0,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
11,NWK,Max Protect,Cover 0 Bullets,False,2,10,86,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,NWK,Play Action,Cover 4,False,3,2,94,6,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
13,NWK,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
14,NWK,Kickoff,,True,0,0,0,0,False,0,60,0,28,False,False,False,False,False,False,False,False,False,,False,,0,False
15,DCS,Screen Pass,Cover 0 Bullets,False,1,10,33,22,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Pass Interference,-10,True
16,DCS,Screen Pass,Cover 3,False,2,20,23,48,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,DCS,Slants,Cover 3,False,1,10,71,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,DCS,Scissors,Cover 1 Mike Dog,False,2,2,79,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
19,DCS,Play Action,Cover 2,False,2,12,69,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,DCS,Draw,Cover 3,False,3,12,69,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,DCS,Field Goal,,False,4,10,71,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
22,DCS,Kickoff,,True,0,0,0,0,False,0,60,0,49,False,False,False,False,False,False,False,False,False,,False,,0,False
23,NWK,Option,Cover 3,False,1,10,54,0,False,13,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,NWK,Slants,Cover 0 Bullets,False,1,10,67,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,NWK,Flood,Cover 2,False,1,10,80,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,NWK,Draw,Hulk,False,2,10,80,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,NWK,Option,Cover 3,False,3,10,80,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,NWK,Draw,Cover 3,False,1,10,91,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,NWK,Max Protect,Cover 3,False,2,10,91,9,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
30,NWK,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
31,NWK,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
32,DCS,Draw,Cover 3,False,1,10,25,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,DCS,Play Action,Cover 2,False,2,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,DCS,Sweep,Cover 3,False,3,10,25,0,False,23,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,DCS,Streaks,Cover 2,False,1,10,48,36,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
